Unnamed: 0,Unnamed: 1,Unnamed: 2
,Date,Last Price
,2012-07-31 00:00:00,78.12
,2012-06-29 00:00:00,79.79
,2012-05-31 00:00:00,78.32
,2012-04-30 00:00:00,79.82
,2012-03-30 00:00:00,82.87
,2012-02-29 00:00:00,81.15
,2012-01-31 00:00:00,76.27
,2011-12-30 00:00:00,76.91
,2011-11-30 00:00:00,77.62
,2011-10-31 00:00:00,78.17
,2011-09-30 00:00:00,77.06
,2011-08-31 00:00:00,76.66
,2011-07-29 00:00:00,76.76
,2011-06-30 00:00:00,80.56
,2011-05-31 00:00:00,81.52
,2011-04-29 00:00:00,81.19
,2011-03-31 00:00:00,83.13
,2011-02-28 00:00:00,81.78
,2011-01-31 00:00:00,82.04
,2010-12-31 00:00:00,81.12
,2010-11-30 00:00:00,83.69
,2010-10-29 00:00:00,80.4
,2010-09-30 00:00:00,83.53
,2010-08-31 00:00:00,84.2
,2010-07-30 00:00:00,86.47
,2010-06-30 00:00:00,88.43
,2010-05-31 00:00:00,91.27
,2010-04-30 00:00:00,93.85
,2010-03-31 00:00:00,93.47
,2010-02-26 00:00:00,88.97
,2010-01-29 00:00:00,90.27
,2009-12-31 00:00:00,93.03
,2009-11-30 00:00:00,86.41
,2009-10-30 00:00:00,90.09
,2009-09-30 00:00:00,89.71
,2009-08-31 00:00:00,93.12
,2009-07-31 00:00:00,94.68
,2009-06-30 00:00:00,96.36
,2009-05-29 00:00:00,95.34
,2009-04-30 00:00:00,98.63
,2009-03-31 00:00:00,98.96
,2009-02-27 00:00:00,97.58
,2009-01-30 00:00:00,89.92
,2008-12-31 00:00:00,90.64
,2008-11-28 00:00:00,95.53
,2008-10-31 00:00:00,98.47
,2008-09-30 00:00:00,106.11
,2008-08-29 00:00:00,108.8
,2008-07-31 00:00:00,107.92
,2008-06-30 00:00:00,106.21
,2008-05-30 00:00:00,105.52
,2008-04-30 00:00:00,103.92
,2008-03-31 00:00:00,99.7
,2008-02-29 00:00:00,103.74
,2008-01-31 00:00:00,106.45
,2007-12-31 00:00:00,111.75
,2007-11-30 00:00:00,111.24
,2007-10-31 00:00:00,115.44
,2007-09-28 00:00:00,114.81
,2007-08-31 00:00:00,115.77
,2007-07-31 00:00:00,118.62
,2007-06-29 00:00:00,123.17
,2007-05-31 00:00:00,121.73
,2007-04-30 00:00:00,119.53
,2007-03-30 00:00:00,117.83
,2007-02-28 00:00:00,118.56
,2007-01-31 00:00:00,120.7
,2006-12-29 00:00:00,119.06
,2006-11-30 00:00:00,115.81
,2006-10-31 00:00:00,116.98
,2006-09-29 00:00:00,118.18
,2006-08-31 00:00:00,117.4
,2006-07-31 00:00:00,114.68
,2006-06-30 00:00:00,114.44
,2006-05-31 00:00:00,112.64
,2006-04-28 00:00:00,113.83
,2006-03-31 00:00:00,117.78
,2006-02-28 00:00:00,115.77
,2006-01-31 00:00:00,117.2
,2005-12-30 00:00:00,117.75
,2005-11-30 00:00:00,119.81
,2005-10-31 00:00:00,116.4
,2005-09-30 00:00:00,113.51
,2005-08-31 00:00:00,110.61
,2005-07-29 00:00:00,112.5
,2005-06-30 00:00:00,110.92
,2005-05-31 00:00:00,108.57
,2005-04-29 00:00:00,104.75
,2005-03-31 00:00:00,107.15
,2005-02-28 00:00:00,104.63
,2005-01-31 00:00:00,103.7
,2004-12-31 00:00:00,102.63
,2004-11-30 00:00:00,103.07
,2004-10-29 00:00:00,105.81
,2004-09-30 00:00:00,110.05
,2004-08-31 00:00:00,109.17
,2004-07-30 00:00:00,111.36
,2004-06-30 00:00:00,108.77
,2004-05-31 00:00:00,109.52
,2004-04-30 00:00:00,110.52
,2004-03-31 00:00:00,104.23
,2004-02-27 00:00:00,109.11
,2004-01-30 00:00:00,105.71
,2003-12-31 00:00:00,107.22
,2003-11-28 00:00:00,109.63
,2003-10-31 00:00:00,109.94
,2003-09-30 00:00:00,111.5
,2003-08-29 00:00:00,116.92
,2003-07-31 00:00:00,120.55
,2003-06-30 00:00:00,119.8
,2003-05-30 00:00:00,119.3
,2003-04-30 00:00:00,118.88
,2003-03-31 00:00:00,118.09
,2003-02-28 00:00:00,118.1
